,Mês,Identificação,Nome do Produto,Un,Quantidade,Custo Unitário,Custo Total,Valor Unitário,Valor Total,Margem
751,Maio,1573,MALHA ESPORTIVA 100% POLIESTER -MARINHO,KG,49.29,19.6443,968.27,38.61,1903.12,49.12
752,Maio,1577,MALHA ESPORTIVA 100% POLIESTER -PINK,KG,19.33,24.8975,481.27,41.94,810.65,40.63
753,Maio,1565,MALHA ESPORTIVA 100% POLIESTER -PRATA,KG,68.8,18.3889,1265.16,36.31,2498.41,49.36
754,Maio,1501,MALHA ESPORTIVA 100% POLIESTER -PRETO,KG,491.97,17.94,8825.95,37.24,18319.53,51.82
755,Maio,1156,MALHA ESPORTIVA 100% POLIESTER -ROYAL,KG,136.74,17.4,2379.28,38.15,5216.2,54.39
756,Maio,1500,MALHA ESPORTIVA 100% POLIESTER -VERMELHO,KG,98.868,21.3475,2110.59,39.39,3894.77,45.81
757,Maio,1570,MEIA MALHA 100% POLIESTER - AM CANARIO,KG,127.24,18.8105,2393.45,39.26,4995.3,52.09
758,Maio,1568,MEIA MALHA 100% POLIESTER - AZ MARINHO,KG,600.85,19.1664,11516.17,31.38,18854.14,38.92
759,Maio,1571,MEIA MALHA 100% POLIESTER - AZ MOTORISTA,KG,186.74,18.4,3436.02,33.02,6165.77,44.27
760,Maio,1567,MEIA MALHA 100% POLIESTER - AZUL ROYAL,KG,847.42,19.1509,16228.86,30.4,25765.71,37.01
761,Maio,1588,MEIA MALHA 100% POLIESTER - BEGE,KG,69.13,18.46,1276.14,34.44,2380.74,46.4
762,Maio,1312,MEIA MALHA 100% POLIESTER - BRANCA,KG,4321.78,17.4288,75323.72,28.45,122933.96,38.73
763,Maio,1572,MEIA MALHA 100% POLIESTER - CINZA PRATA,KG,205.72,18.4099,3787.3,31.83,6548.1,42.16
764,Maio,1566,MEIA MALHA 100% POLIESTER - FERRARI,KG,338.125,20.0,6762.5,31.48,10645.47,36.48
765,Maio,1596,MEIA MALHA 100% POLIESTER - LARANJA,KG,335.44,19.46,6527.68,31.91,10702.24,39.01
766,Maio,1682,MEIA MALHA 100% POLIESTER -  NAUTICO,KG,152.14,19.1799,2918.04,31.18,4744.14,38.49
767,Maio,1589,MEIA MALHA 100% POLIESTER - PEROLA,KG,53.76,18.3697,987.56,30.3,1629.06,39.38
768,Maio,1587,MEIA MALHA 100% POLIESTER - PETROLEO,KG,38.68,21.7701,842.07,34.43,1331.68,36.77
769,Maio,1579,MEIA MALHA 100% POLIESTER - PINK,KG,21.13,21.1902,447.75,32.68,690.52,35.16
770,Maio,1563,MEIA MALHA 100% POLIESTER - PRETO,KG,464.46,20.4514,9498.87,32.96,15309.9,37.96
771,Maio,1646,MEIA MALHA 100% POLIESTER - ROSA BEBE,KG,10.6,16.6396,176.38,36.13,382.93,53.94
772,Maio,1578,MEIA MALHA 100% POLIESTER - VERDE FOLHA,KG,403.305,20.4527,8248.71,34.05,13731.29,39.93
773,Maio,23,M/M 100% ALGODAO PENTEADA - AZ MARINHO,KG,0.9,26.7666,24.09,46.0,41.4,41.81
774,Maio,16,M/M 100% ALGODAO PENTEADA - AZUL ROYAL,KG,10.6,26.4301,280.16,43.0,455.8,38.53
775,Maio,1326,M/M 100% ALGODAO PENTEADA - BRANCO,KG,52.655,23.54,1239.5,42.97,2262.47,45.21
776,Maio,179,M/M 100% ALGODAO PENTEADA - PRETA,KG,82.14,25.8802,2125.8,49.39,4056.71,47.6
777,Maio,1551,MM 96% POLIESTER/4% ELASTANO - BRANCO,KG,17.3,26.5901,460.01,42.32,732.16,37.17
778,Maio,1475,M/M PIQUET 50%POL/50%ALG - AZ MOTORISTA,KG,50.93,27.8998,1420.94,45.7,2327.43,38.95
779,Maio,1465,M/M PIQUET 50%POL/50%ALG - AZUL MARINHO,KG,361.03,25.0853,9056.58,48.23,17412.4,47.99
780,Maio,1491,M/M PIQUET 50%POL/50%ALG - AZUL ROYAL,KG,204.24,28.2421,5768.17,48.85,9977.36,42.19
781,Maio,1522,M/M PIQUET 50%POL/50%ALG - BEGE,KG,9.55,18.9811,181.27,50.38,481.17,62.33
782,Maio,172,M/M PIQUET 50%POL/50%ALG - BRANCO,KG,219.485,21.4994,4718.81,45.26,9934.75,52.5
783,Maio,1520,M/M PIQUET 50%POL/50%ALG - CINZA CHUMBO,KG,75.755,24.3396,1843.85,49.26,3732.02,50.59
784,Maio,1519,M/M PIQUET 50%POL/50%ALG - CINZA PRATA,KG,42.38,23.1503,981.11,48.59,2059.28,52.36
785,Maio,42,M/M PIQUET 50%POL/50%ALG - GRAFITE,KG,35.21,24.6739,868.77,50.99,1795.29,51.61
786,Maio,1470,M/M PIQUET 50%POL/50%ALG - PRETO,KG,310.45,24.0934,7479.82,49.52,15373.76,51.35
787,Maio,1521,M/M PIQUET 50%POL/50%ALG - VD BANDEIRA,KG,245.65,26.3125,6463.69,49.18,12082.08,46.5
788,Maio,1473,M/M PIQUET 50%POL/50%ALG - VERDE MUSGO,KG,104.02,24.9503,2595.34,47.2,4910.17,47.14
789,Maio,1464,M/M PIQUET 50%POL/50%ALG - VERMELHO,KG,70.37,25.7508,1812.09,49.42,3477.68,47.89
790,Maio,1602,M/M PIQUET 50%POL/50%ALG - VINHO,KG,10.985,28.5698,313.84,50.43,554.02,43.35
791,Maio,1655,M/M PIQUET 65%POLI.35%VISC - AZ MARINHO,KG,7.45,21.2201,158.09,41.35,308.06,48.68
792,Maio,1659,M/M PIQUET 65%POLI. 35%VISC - CZ PRATA,KG,450.31,19.8199,8925.14,33.2,14950.29,40.3
793,Maio,1552,M/M PIQUET 65%POLI. 35%VISC - MESCLA,KG,2695.8,21.0604,56774.73,34.31,92484.47,38.61
794,Maio,1656,M/M PIQUET 65%POLI. 35%VISC - PRETO,KG,10.83,20.9787,227.2,41.35,447.83,49.27
795,Maio,1691,M/M PIQUET - 65% POLIESTER/35% - CHUMBO,KG,1.25,21.04,26.3,41.35,51.69,49.12
796,Maio,1690,M/M PIQUET - 65% POLIESTER/35% - ROYAL,KG,3.54,21.6779,76.74,41.35,146.38,47.57
797,Maio,1621,M/M PV 65%POLIEST. 35%VISC. - AM CANARIO,KG,447.88,19.99,8953.14,35.17,15750.27,43.16
798,Maio,1628,M/M PV 65%POLIEST. 35%VISC. - AM OURO,KG,352.64,19.5699,6901.16,37.08,13075.21,47.22
799,Maio,1607,M/M PV 65%POLIEST. 35%VISC. - AZ MARINHO,KG,2782.565,20.4401,56875.99,37.27,103706.05,45.16
800,Maio,1645,M/M PV 65%POLIEST. 35%VISC. - AZUL BEBE,KG,50.13,20.2228,1013.77,34.86,1747.65,41.99
801,Maio,1606,M/M PV 65%POLIEST. 35%VISC. - AZUL ROYAL,KG,2014.39,21.1083,42520.41,36.99,74514.45,42.94
802,Maio,1631,M/M PV 65%POLIEST. 35%VISC. - BANDEIRA,KG,699.01,24.1899,16909.05,37.5,26213.18,35.49
803,Maio,1612,M/M PV 65%POLIEST. 35%VISC. - BEGE AREIA,KG,170.87,19.8174,3386.21,37.45,6399.0,47.08
804,Maio,1544,M/M PV 65%POLIEST. 35%VISC. - BRANCO,KG,2518.295,20.6602,52028.63,32.59,82068.84,36.6
805,Maio,1644,M/M PV 65%POLIEST. 35%VISC. - CAQUI,KG,656.305,20.2,13257.37,37.56,24653.57,46.23
806,Maio,1632,M/M PV 65%POLIEST. 35%VISC. - CELESTE,KG,75.57,24.6902,1865.84,36.76,2778.14,32.84
807,Maio,1629,M/M PV 65%POLIEST. 35%VISC. - CZ CHUMBO,KG,591.81,20.0957,11892.84,36.85,21810.67,45.47
808,Maio,1662,M/M PV 65%POLIEST. 35%VISC. - CZ FORTE,KG,17.64,26.0498,459.52,37.82,667.15,31.12
809,Maio,1617,M/M PV 65%POLIEST. 35%VISC. - CZ PRATA,KG,394.39,18.7742,7404.36,35.94,14175.85,47.77
810,Maio,1627,M/M PV 65%POLIEST. 35%VISC. - ESMERALDA,KG,103.83,22.1199,2296.71,39.08,4057.87,43.4
811,Maio,1610,M/M PV 65%POLIEST. 35%VISC. - FERRARI,KG,585.72,21.539,12615.87,36.74,21519.56,41.37
812,Maio,1635,M/M PV 65%POLIEST. 35%VISC. - GRAFITE,KG,1463.57,23.89,34964.81,37.12,54328.66,35.64
813,Maio,1622,M/M PV 65%POLIEST. 35%VISC. - JADE,KG,178.47,23.24,4147.65,40.55,7237.53,42.69
814,Maio,1615,M/M PV 65%POLIEST. 35%VISC. - LARANJA,KG,947.85,20.7466,19664.75,36.67,34757.74,43.42
815,Maio,1643,M/M PV 65%POLIEST. 35%VISC. - MARROM,KG,108.51,24.3372,2640.83,35.9,3895.71,32.21
816,Maio,1634,M/M PV 65%POLIEST. 35%VISC. - MOTORISTA,KG,303.07,19.3629,5868.34,38.31,11609.13,49.45
817,Maio,1641,M/M PV 65%POLIEST. 35%VISC. - PEROLA,KG,39.93,24.8399,991.86,39.88,1592.58,37.72
818,Maio,1619,M/M PV 65%POLIEST. 35%VISC. - PETROLEO,KG,428.36,22.79,9762.33,37.36,16002.01,38.99
819,Maio,1616,M/M PV 65%POLIEST. 35%VISC. - PINK,KG,210.29,19.2701,4052.33,38.61,8119.45,50.09
820,Maio,1609,M/M PV 65%POLIEST. 35%VISC. - PRETO,KG,3842.85,20.4041,78409.96,37.26,143175.66,45.24
821,Maio,1625,M/M PV 65%POLIEST. 35%VISC. - ROXO,KG,211.27,20.65,4362.74,37.69,7962.47,45.21
822,Maio,1611,M/M PV 65%POLIEST. 35%VISC. - VD FOLHA,KG,1398.38,24.3371,34032.57,36.52,51065.62,33.36
823,Maio,1626,M/M PV 65%POLIEST. 35%VISC. - VD LIMAO,KG,152.03,21.0502,3200.27,38.16,5800.87,44.83
824,Maio,1623,M/M PV 65%POLIEST. 35%VISC. - VD MUSGO,KG,793.82,21.0421,16703.69,38.09,30236.03,44.76
825,Maio,1624,M/M PV 65%POLIEST. 35%VISC. - VERDE AGUA,KG,177.21,19.2798,3416.59,33.69,5970.46,42.78
826,Maio,1608,M/M PV 65%POLIEST. 35%VISC. - VERMELHO,KG,535.43,25.1248,13452.59,37.15,19893.13,32.38
827,Maio,1620,M/M PV 65%POLIEST. 35%VISC. - VINHO,KG,276.275,20.8162,5751.02,38.33,10589.73,45.69
828,Maio,842,M/M PV 67%POLIEST. 33%VISC. - MESCLA,KG,1363.04,20.1972,27529.64,37.26,50792.68,45.8
829,Maio,1494,PUNHO AD. 50%ALG / 50%POLI - AZ MARINHO,PC,392.0,0.5756,225.64,2.22,868.4,74.02
830,Maio,1007,PUNHO AD. 50%ALG / 50%POLI - AZUL ROYAL,PC,488.0,0.5522,269.52,2.35,1144.9,76.46
831,Maio,1004,PUNHO AD. 50%ALG / 50%POLI - BRANCO,PC,455.0,0.44,200.2,2.31,1052.4,80.98
832,Maio,1550,PUNHO AD. 50%ALG / 50%POLI - CINZA PRATA,PC,135.0,0.47,63.45,2.26,305.0,79.2
833,Maio,1557,PUNHO AD. 50%ALG / 50%POLI - CZ CHUMBO,PC,129.0,0.49,63.21,2.39,308.9,79.54
834,Maio,1006,PUNHO AD. 50%ALG / 50%POLI - GRAFITE,PC,46.0,0.5178,23.82,2.36,108.4,78.03
835,Maio,1558,PUNHO AD. 50%ALG / 50%POLI - MOTORISTA,PC,125.0,0.57,71.25,2.2,275.0,74.09
836,Maio,1492,PUNHO AD. 50%ALG / 50%POLI - PRETO,PC,553.0,0.53,293.09,2.31,1278.5,77.08
837,Maio,1541,PUNHO AD. 50%ALG / 50%POLI - VD BANDEIRA,PC,605.0,0.53,320.65,2.31,1398.5,77.07
838,Maio,1549,PUNHO AD. 50%ALG / 50%POLI - VERDE MUSGO,PC,121.0,0.53,64.13,2.18,263.7,75.68
839,Maio,1493,PUNHO AD. 50%ALG / 50%POLI - VERMELHO,PC,166.0,0.5,83.0,2.25,373.8,77.8
840,Maio,1604,PUNHO AD. 50%ALG / 50%POLI - VINHO,PC,43.0,0.63,27.09,2.33,100.4,73.02
841,Maio,282,PUNHO M/M 98% ALG 2% ELAST - BRANCO,KG,2.11,25.5308,53.87,50.26,106.04,49.2
842,Maio,1225,PUNHO M/M 98% ALG 2% ELAST - PRETO,KG,9.45,28.6063,270.33,50.97,481.65,43.87
843,Maio,1661,PUNHO PV RETILINEO - CZ PRATA,PC,1690.0,0.52,878.8,2.15,3633.5,75.81
844,Maio,1554,PUNHO PV RETILINEO - MESCLA,PC,10793.0,0.5397,5825.02,2.15,23209.9,74.9
845,Maio,1697,PUNHO RET. P/MALHA PIQUET - 65 - MARINHO,PC,24.0,0.62,14.88,2.3,55.2,73.04
846,Maio,1699,PUNHO RET. P/MALHA PIQUET - 65 - PRETO,PC,38.0,0.63,23.94,2.3,87.4,72.61
847,Maio,1692,PUNHO RET. P/MALHA PIQUET - 65 - ROYAL,PC,10.0,0.54,5.4,2.3,23.0,76.52
848,Maio,1698,RIBANA PP 100% PES. - AZUL MOTORISTA,KG,3.6,19.2111,69.16,46.53,167.5,58.71
849,Maio,1688,RIBANA PP 100% PES. - LARANJA,KG,3.53,20.2691,71.55,47.84,168.89,57.64
850,Maio,1685,RIBANA PP 100% PES. - MARINHO,KG,0.65,19.9076,12.94,48.0,31.2,58.53
851,Maio,1686,RIBANA PP 100% PES. - NAUTICO,KG,3.365,19.991,67.27,47.88,161.11,58.25
852,Maio,1687,RIBANA PP 100% PES. - ROYAL,KG,2.725,19.9926,54.48,48.06,130.97,58.4
853,Maio,1703,RIBANA PP 100% PES. - VERDE FOLHA,KG,1.89,21.5079,40.65,48.0,90.72,55.19
854,Maio,1293,RIBANA PV 65%P / 35%V - AMARELO CANARIO,KG,22.045,28.4395,626.95,47.28,1042.27,39.85
855,Maio,1098,RIBANA PV 65%P / 35%V - AMARELO OURO,KG,10.41,25.8203,268.79,48.92,509.26,47.22
856,Maio,122,RIBANA PV 65%P / 35%V - AZUL MARINHO,KG,54.02,28.5781,1543.79,47.43,2562.36,39.75
857,Maio,1298,RIBANA PV 65%P / 35%V - AZUL MOTORISTA,KG,14.1,26.7049,376.54,46.95,661.94,43.12
858,Maio,120,RIBANA PV 65%P / 35%V - AZUL ROYAL,KG,48.86,29.1508,1424.31,47.27,2309.42,38.33
859,Maio,117,RIBANA PV 65%P / 35%V - BEGE,KG,0.16,15.6875,2.51,48.0,7.68,67.32
860,Maio,1630,RIBANA PV 65%P / 35%V - BEGE AREIA,KG,3.4,28.2058,95.9,49.35,167.79,42.85
861,Maio,114,RIBANA PV 65%P / 35%V - BRANCO,KG,50.74,25.1403,1275.62,47.61,2415.88,47.2
862,Maio,1595,RIBANA PV 65%P / 35%V - CAQUI,KG,24.78,28.6505,709.96,47.12,1167.56,39.19
863,Maio,1593,RIBANA PV 65%P / 35%V - CELESTE,KG,1.62,26.9629,43.68,47.51,76.97,43.25
864,Maio,1507,RIBANA PV 65%P / 35%V - CINZA CHUMBO,KG,11.28,27.4193,309.29,48.35,545.41,43.29
865,Maio,1408,RIBANA PV 65%P / 35%V - CINZA PRATA,KG,5.875,26.8119,157.52,48.7,286.1,44.94
866,Maio,123,RIBANA PV 65%P / 35%V - CZ FORTE,KG,1.1,29.3727,32.31,48.9,53.79,39.93
867,Maio,1591,RIBANA PV 65%P / 35%V - ESMERALDA,KG,3.28,28.8384,94.59,47.31,155.18,39.04
868,Maio,1498,RIBANA PV 65%P / 35%V - FERRARI,KG,32.51,27.0605,879.74,48.01,1560.85,43.64
869,Maio,1586,RIBANA PV 65%P / 35%V - GRAFITE,KG,48.87,29.6719,1450.07,47.43,2317.91,37.44
870,Maio,1499,RIBANA PV 65%P / 35%V - JADE,KG,4.9,29.6224,145.15,48.07,235.56,38.38
871,Maio,1186,RIBANA PV 65%P / 35%V - LARANJA,KG,40.46,28.3554,1147.26,47.6,1925.92,40.43
872,Maio,1441,RIBANA PV 65%P / 35%V - MARROM,KG,1.56,27.3653,42.69,49.74,77.6,44.99
873,Maio,177,RIBANA PV 65%P / 35%V - MESCLA,KG,26.68,21.0093,560.53,47.57,1269.19,55.84
874,Maio,1374,RIBANA PV 65%P / 35%V - PETROLEO,KG,14.76,28.2527,417.01,47.65,703.3,40.71
875,Maio,1247,RIBANA PV 65%P / 35%V - PINK,KG,10.67,28.0796,299.61,48.06,512.85,41.58
876,Maio,124,RIBANA PV 65%P / 35%V - PRETO,KG,146.18,26.4418,3865.27,47.77,6982.78,44.65
877,Maio,1295,RIBANA PV 65%P / 35%V - ROXO,KG,5.13,29.1013,149.29,47.93,245.88,39.28
878,Maio,121,RIBANA PV 65%P / 35%V - VERDE AGUA,KG,3.08,27.7272,85.4,47.35,145.84,41.44
879,Maio,237,RIBANA PV 65%P / 35%V - VERDE BANDEIRA,KG,42.45,29.6501,1258.65,47.02,1996.05,36.94
880,Maio,1506,RIBANA PV 65%P / 35%V - VERDE FOLHA,KG,48.985,29.5412,1447.08,47.66,2334.8,38.02
881,Maio,951,RIBANA PV 65%P / 35%V - VERDE LIMAO,KG,6.81,26.5095,180.53,48.46,330.03,45.3
882,Maio,1286,RIBANA PV 65%P / 35%V - VERDE MUSGO,KG,34.43,29.178,1004.6,47.78,1644.94,38.93
883,Maio,118,RIBANA PV 65%P / 35%V - VERMELHO,KG,15.57,29.1419,453.74,47.45,738.82,38.59
884,Maio,1301,RIBANA PV 65%P / 35%V - VINHO,KG,4.16,29.3389,122.05,48.57,202.04,39.59
885,Maio,1256,TACTEL - 100% POLIESTER - ROYAL BIC,MT,4.0,4.51,18.04,14.5,58.0,68.9
886,Junho,1467,GOLA AD. 50%ALG/50%POLI - AZUL MARINHO,PC,1729.0,0.8565,1481.04,2.2,3809.9,61.13
887,Junho,1476,GOLA AD. 50%ALG/50%POLI - AZUL MOTORISTA,PC,231.0,0.8481,195.93,2.19,505.2,61.22
888,Junho,1002,GOLA AD. 50%ALG/50%POLI - AZUL ROYAL,PC,740.0,0.95,703.0,2.18,1612.9,56.41
889,Junho,996,GOLA AD. 50%ALG/50%POLI - BRANCO,PC,179.0,0.66,118.14,2.34,418.2,71.75
890,Junho,1528,GOLA AD. 50%ALG/50%POLI - CINZA CHUMBO,PC,136.0,0.72,97.92,2.34,318.4,69.25
891,Junho,1524,GOLA AD. 50%ALG/50%POLI - CINZA PRATA,PC,210.0,0.74,155.4,2.24,470.0,66.94
892,Junho,1001,GOLA AD. 50%ALG/50%POLI - GRAFITE,PC,63.0,0.88,55.44,2.26,142.1,60.99
893,Junho,1471,GOLA AD. 50%ALG/50%POLI - PRETO,PC,1543.0,0.83,1280.69,2.22,3430.6,62.67
894,Junho,1526,GOLA AD. 50%ALG/50%POLI - VERDE BANDEIRA,PC,184.0,0.88,161.92,2.19,402.8,59.8
895,Junho,1474,GOLA AD. 50%ALG/50%POLI - VERDE MUSGO,PC,369.0,0.8,295.2,2.22,818.7,63.94
896,Junho,1466,GOLA AD. 50%ALG/50%POLI - VERMELHO,PC,197.0,0.809,159.39,2.35,462.8,65.56
897,Junho,1603,GOLA AD. 50%ALG/50%POLI - VINHO,PC,122.0,0.92,112.24,2.34,285.5,60.69
898,Junho,1574,GOLA AD.65%POLI / 35%VISC - AM CANARIO,PC,113.0,0.83,93.79,2.37,267.9,64.99
899,Junho,1545,GOLA AD.65%POLI / 35%VISC - AZ MOTORISTA,PC,87.0,0.76,66.12,2.4,208.7,68.32
900,Junho,1559,GOLA AD.65%POLI / 35%VISC - AZUL BEBE,PC,176.0,0.75,132.0,2.3,404.4,67.36
901,Junho,1537,GOLA AD.65%POLI / 35%VISC - AZUL MARINHO,PC,982.0,0.872,856.38,2.29,2250.0,61.94
902,Junho,1536,GOLA AD.65%POLI / 35%VISC - AZUL ROYAL,PC,1023.0,0.8956,916.2,2.03,2074.2,55.83
903,Junho,1534,GOLA AD.65%POLI / 35%VISC - BRANCO,PC,186.0,0.74,137.64,2.33,433.5,68.25
904,Junho,1652,GOLA AD.65%POLI / 35%VISC - CAQUI,PC,38.0,1.06,40.28,2.38,90.5,55.49
905,Junho,1648,GOLA AD.65%POLI / 35%VISC - CINZA CHUMBO,PC,214.0,0.8797,188.26,2.31,494.1,61.9
906,Junho,1576,GOLA AD.65%POLI / 35%VISC - CINZA PRATA,PC,20.0,0.8425,16.85,2.24,44.8,62.39
907,Junho,1601,GOLA AD.65%POLI / 35%VISC - FERRARI,PC,162.0,0.85,137.7,2.24,362.6,62.02
908,Junho,1649,GOLA AD.65%POLI / 35%VISC - GRAFITE,PC,96.0,0.8989,86.3,2.32,222.4,61.2
909,Junho,1584,GOLA AD.65%POLI / 35%VISC - JADE,PC,239.0,0.87,207.93,2.22,529.9,60.76
910,Junho,1651,GOLA AD.65%POLI / 35%VISC - LARANJA,PC,349.0,0.8791,306.82,2.39,834.5,63.23
911,Junho,1553,GOLA AD.65%POLI / 35%VISC - MESCLA,PC,20605.0,0.5989,12340.69,2.16,44421.6,72.22
912,Junho,1583,GOLA AD.65%POLI / 35%VISC - PETROLEO,PC,3.0,0.92,2.76,2.17,6.5,57.54
913,Junho,1535,GOLA AD.65%POLI / 35%VISC - PRETO,PC,1144.0,0.8837,1010.99,2.27,2598.4,61.09
914,Junho,1581,GOLA AD.65%POLI / 35%VISC - VERDE FOLHA,PC,95.0,0.983,93.39,2.31,219.9,57.53
915,Junho,1555,GOLA AD.65%POLI / 35%VISC - VERDE MUSGO,PC,381.0,0.8701,331.51,2.39,911.5,63.63
916,Junho,1538,GOLA AD.65%POLI / 35%VISC - VERMELHO,PC,71.0,0.8695,61.74,2.36,167.3,63.1
917,Junho,1600,GOLA AD.65%POLI / 35%VISC - VINHO,PC,10.0,0.86,8.6,2.3,23.0,62.61
918,Junho,1657,GOLA PV RETILINEA - AZ MARINHO,PC,68.0,0.99,67.32,2.33,158.6,57.55
919,Junho,1701,GOLA PV RETILINEA - BRANCO,PC,6.0,0.78,4.68,2.3,13.8,66.09
920,Junho,1658,GOLA PV RETILINEA - PRETO,PC,15.0,0.98,14.7,2.33,35.0,58.0
921,Junho,1694,GOLA PV RETILINEA  - ROYAL,PC,14.0,0.83,11.62,2.3,32.2,63.91
922,Junho,1251,HELANCA 100% POLIESTER - AMARELO OURO,KG,3.13,17.7092,55.43,36.71,114.91,51.76
923,Junho,1127,HELANCA 100% POLIESTER - AZUL MARINHO,KG,61.11,17.9036,1094.09,31.08,1899.44,42.4
924,Junho,1125,HELANCA 100% POLIESTER - AZUL ROYAL,KG,72.41,17.3801,1258.5,33.88,2453.52,48.71
925,Junho,1129,HELANCA 100% POLIESTER - BRANCA,KG,117.67,15.4781,1821.31,31.34,3687.83,50.61
926,Junho,1580,HELANCA 100% POLIESTER - CHUMBO,KG,98.83,16.46,1626.75,31.01,3064.74,46.92
927,Junho,1689,HELANCA 100% POLIESTER - CINZA PRATA,KG,162.52,17.21,2796.97,24.9,4046.75,30.88
928,Junho,1253,HELANCA 100% POLIESTER - LARANJA,KG,0.9,20.5333,18.48,33.9,30.51,39.43
929,Junho,1248,HELANCA 100% POLIESTER - PRETO,KG,43.51,18.2399,793.62,32.31,1405.6,43.54
930,Junho,1249,HELANCA 100% POLIESTER - VERDE BANDEIRA,KG,108.24,17.9444,1942.31,31.53,3412.98,43.09
931,Junho,1343,HELANCA 100% POLIESTER - VERDE MUSGO,KG,186.535,18.98,3540.44,30.98,5779.28,38.74
932,Junho,1130,HELANCA 100% POLIESTER - VERMELHO,KG,30.76,18.97,583.52,30.28,931.53,37.36
933,Junho,1543,MALHA ESPORTIVA 100% POLIESTER -AMARELO,KG,63.07,16.99,1071.56,37.16,2343.47,54.27
934,Junho,1502,MALHA ESPORTIVA 100% POLIESTER -BANDEIRA,KG,107.21,24.0501,2578.42,35.94,3853.29,33.09
935,Junho,1146,MALHA ESPORTIVA 100% POLIESTER -BRANCO,KG,6793.32,16.1859,109956.03,31.8,216027.98,49.1
936,Junho,1529,MALHA ESPORTIVA 100% POLIESTER -LARANJA,KG,52.28,19.3399,1011.09,38.36,2005.38,49.58
937,Junho,1530,MALHA ESPORTIVA 100% POLIESTER -LIMAO,KG,171.65,24.7285,4244.66,35.9,6162.59,31.12
938,Junho,1573,MALHA ESPORTIVA 100% POLIESTER -MARINHO,KG,59.92,19.5504,1171.46,41.72,2499.97,53.14
939,Junho,1577,MALHA ESPORTIVA 100% POLIESTER -PINK,KG,25.9,24.0799,623.67,40.29,1043.52,40.23
940,Junho,1565,MALHA ESPORTIVA 100% POLIESTER -PRATA,KG,73.0,16.0397,1170.9,38.55,2813.99,58.39
941,Junho,1501,MALHA ESPORTIVA 100% POLIESTER -PRETO,KG,445.57,17.9399,7993.52,36.85,16419.82,51.32
942,Junho,1156,MALHA ESPORTIVA 100% POLIESTER -ROYAL,KG,94.39,17.4222,1644.49,36.49,3443.98,52.25
943,Junho,1500,MALHA ESPORTIVA 100% POLIESTER -VERMELHO,KG,89.06,20.59,1833.75,36.8,3277.04,44.04
944,Junho,1570,MEIA MALHA 100% POLIESTER - AM CANARIO,KG,199.47,18.8799,3765.99,32.1,6402.8,41.18
945,Junho,1568,MEIA MALHA 100% POLIESTER - AZ MARINHO,KG,1051.725,18.2819,19227.63,29.98,31531.66,39.02
946,Junho,1571,MEIA MALHA 100% POLIESTER - AZ MOTORISTA,KG,87.96,18.0076,1583.95,32.91,2894.33,45.27
947,Junho,1567,MEIA MALHA 100% POLIESTER - AZUL ROYAL,KG,1344.94,18.7958,25279.32,30.78,41393.52,38.93
948,Junho,1588,MEIA MALHA 100% POLIESTER - BEGE,KG,111.48,18.0811,2015.69,28.48,3174.9,36.51
949,Junho,1312,MEIA MALHA 100% POLIESTER - BRANCA,KG,3373.18,17.1172,57739.48,28.77,97063.15,40.51
950,Junho,1572,MEIA MALHA 100% POLIESTER - CINZA PRATA,KG,137.19,18.41,2525.68,33.68,4620.82,45.34
951,Junho,1566,MEIA MALHA 100% POLIESTER - FERRARI,KG,213.61,19.7091,4210.07,31.71,6772.84,37.84
952,Junho,1596,MEIA MALHA 100% POLIESTER - LARANJA,KG,191.34,19.4599,3723.46,31.46,6018.78,38.14
953,Junho,1682,MEIA MALHA 100% POLIESTER -  NAUTICO,KG,23.81,18.7702,446.92,29.04,691.5,35.37
954,Junho,1589,MEIA MALHA 100% POLIESTER - PEROLA,KG,208.83,18.3697,3836.15,28.76,6005.09,36.12
955,Junho,1587,MEIA MALHA 100% POLIESTER - PETROLEO,KG,204.51,21.7699,4452.17,30.38,6212.48,28.34
956,Junho,1579,MEIA MALHA 100% POLIESTER - PINK,KG,54.29,21.19,1150.41,30.15,1636.58,29.71
957,Junho,1563,MEIA MALHA 100% POLIESTER - PRETO,KG,518.075,20.134,10430.96,31.9,16524.62,36.88
958,Junho,1646,MEIA MALHA 100% POLIESTER - ROSA BEBE,KG,116.03,16.6398,1930.72,32.58,3780.07,48.92
959,Junho,1578,MEIA MALHA 100% POLIESTER - VERDE FOLHA,KG,451.45,20.268,9150.03,34.31,15489.0,40.93
960,Junho,23,M/M 100% ALGODAO PENTEADA - AZ MARINHO,KG,33.88,26.77,906.97,46.33,1569.6,42.22
961,Junho,16,M/M 100% ALGODAO PENTEADA - AZUL ROYAL,KG,20.3,26.43,536.53,45.46,922.89,41.86
962,Junho,1326,M/M 100% ALGODAO PENTEADA - BRANCO,KG,14.65,23.5399,344.86,40.14,588.04,41.35
963,Junho,179,M/M 100% ALGODAO PENTEADA - PRETA,KG,177.98,25.8801,4606.15,45.1,8027.47,42.62
964,Junho,1551,MM 96% POLIESTER/4% ELASTANO - BRANCO,KG,42.92,26.5901,1141.25,39.14,1680.02,32.07
965,Junho,1475,M/M PIQUET 50%POL/50%ALG - AZ MOTORISTA,KG,60.83,27.878,1695.82,45.84,2788.6,39.19
966,Junho,1465,M/M PIQUET 50%POL/50%ALG - AZUL MARINHO,KG,577.66,25.4125,14679.8,46.82,27046.88,45.72
